complaint_id,crime_type,city,state,latitude,longitude,amount,complaint_hour,day_of_week,complaint_date,withdrawal_location,withdrawal_city,withdrawal_lat,withdrawal_lon,withdrawal_hour,distance_km,withdrawal_occurred
C00163,KYC Update Fraud,Mumbai,Maharashtra,19.076,72.8777,48256,21,Tuesday,2026-03-10,CSC-MUM-02,Mumbai,19.047782,72.897153,0,13.24,1
C00164,Online Shopping Fraud,Patna,Bihar,25.5941,85.1376,102268,20,Thursday,2026-01-08,ATM-PAT-02,Patna,25.650859,85.187949,23,11.11,0
C00165,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,47959,8,Monday,2026-09-21,CSC-JAI-01,Jaipur,26.902381,75.798995,14,4.92,1
C00166,Loan Scam,Delhi,Delhi,28.6139,77.209,46765,16,Thursday,2026-06-04,CSC-DEL-02,Delhi,28.640243,77.169746,17,1.4,1
C00167,Online Shopping Fraud,Delhi,Delhi,28.6139,77.209,208205,19,Monday,2026-07-27,BANK-DEL-03,Delhi,28.661899,77.24764,1,6.81,1
C00168,KYC Update Fraud,Jalandhar,Punjab,31.326,75.5762,58442,12,Friday,2026-03-20,CSC-JAL-04,Jalandhar,31.28292,75.515938,15,13.71,0
C00169,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,9841,14,Wednesday,2026-02-11,ATM-CHA-01,Chandigarh,30.77153,76.847331,20,1.39,1
C00170,Investment Fraud,Mumbai,Maharashtra,19.076,72.8777,58779,2,Wednesday,2026-03-18,BANK-MUM-06,Mumbai,19.008727,72.937774,7,10.62,1
C00171,KYC Update Fraud,Mumbai,Maharashtra,19.076,72.8777,69212,12,Thursday,2026-01-29,ATM-MUM-04,Mumbai,19.081513,72.916708,16,12.21,1
C00172,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,80700,21,Monday,2026-05-11,CSC-AMR-03,Amritsar,31.688905,74.814471,23,12.7,1
C00173,Phishing,Amritsar,Punjab,31.634,74.8723,290490,0,Sunday,2026-08-30,ATM-AMR-06,Amritsar,31.664243,74.900485,2,11.73,1
C00174,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,122857,10,Monday,2026-07-13,CSC-JAI-03,Jaipur,26.911492,75.82311,16,2.4,0
C00175,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,213210,21,Saturday,2026-04-25,BANK-JAI-06,Jaipur,26.925824,75.782827,22,9.94,1
C00176,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,48312,9,Monday,2026-08-24,ATM-CHA-01,Chandigarh,30.77153,76.847331,11,4.56,1
C00177,UPI Fraud,Bengaluru,Karnataka,12.9716,77.5946,62363,17,Monday,2026-08-17,ATM-BEN-01,Bengaluru,12.90971,77.647521,18,2.78,0
C00178,Loan Scam,Chandigarh,Chandigarh,30.7333,76.7794,63372,4,Sunday,2026-06-14,CSC-CHA-05,Chandigarh,30.794432,76.800125,6,17.09,0
C00179,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,191112,0,Friday,2026-09-11,CSC-JAL-03,Jalandhar,31.342593,75.626839,6,12.62,1
C00180,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,133243,20,Sunday,2026-04-05,CSC-DEL-02,Delhi,28.640243,77.169746,22,14.56,1
C00181,SIM Swap Fraud,Mumbai,Maharashtra,19.076,72.8777,49632,15,Sunday,2026-08-02,BANK-MUM-06,Mumbai,19.008727,72.937774,19,1.7,1
C00182,Phishing,Noida,Uttar Pradesh,28.5355,77.391,83386,0,Wednesday,2026-04-08,BANK-NOI-01,Noida,28.474766,77.448839,6,3.63,1
C00183,Investment Fraud,Patna,Bihar,25.5941,85.1376,47701,3,Thursday,2026-09-03,ATM-PAT-01,Patna,25.623198,85.075842,6,13.52,0
C00184,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,124767,22,Thursday,2026-07-23,CSC-CHA-05,Chandigarh,30.794432,76.800125,1,11.78,1
C00185,KYC Update Fraud,Noida,Uttar Pradesh,28.5355,77.391,116098,1,Thursday,2026-08-27,CSC-NOI-02,Noida,28.588191,77.365055,5,6.86,1
C00186,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,86092,0,Monday,2026-03-16,ATM-BEN-02,Bengaluru,12.913591,77.592639,5,3.77,1
C00187,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,14279,15,Sunday,2026-09-13,ATM-BEN-04,Bengaluru,12.919575,77.59114,18,8.46,0
C00188,Online Shopping Fraud,Noida,Uttar Pradesh,28.5355,77.391,218257,19,Friday,2026-03-13,BANK-NOI-01,Noida,28.474766,77.448839,21,9.57,0
C00189,UPI Fraud,Ludhiana,Punjab,30.901,75.8573,24309,11,Sunday,2026-01-04,ATM-LUD-01,Ludhiana,30.893889,75.826247,17,4.17,1
C00190,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,65625,0,Monday,2026-09-07,ATM-AMR-06,Amritsar,31.664243,74.900485,5,5.16,0
C00191,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,43400,1,Thursday,2026-04-02,ATM-AMR-05,Amritsar,31.63475,74.806015,6,4.77,1
C00192,Phishing,Jaipur,Rajasthan,26.9124,75.7873,26409,23,Saturday,2026-07-11,CSC-JAI-03,Jaipur,26.911492,75.82311,4,12.41,0
C00193,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,67553,11,Tuesday,2026-02-17,CSC-HYD-06,Hyderabad,17.392549,78.499082,16,3.33,1
C00194,Loan Scam,Jaipur,Rajasthan,26.9124,75.7873,124619,22,Wednesday,2026-02-18,CSC-JAI-03,Jaipur,26.911492,75.82311,23,1.12,1
C00195,UPI Fraud,Delhi,Delhi,28.6139,77.209,209908,22,Thursday,2026-04-02,ATM-DEL-04,Delhi,28.658952,77.251706,23,16.74,1
C00196,Investment Fraud,Bengaluru,Karnataka,12.9716,77.5946,42789,19,Sunday,2026-07-19,ATM-BEN-01,Bengaluru,12.90971,77.647521,22,9.16,0
C00197,Phishing,Amritsar,Punjab,31.634,74.8723,101424,4,Wednesday,2026-08-12,ATM-AMR-05,Amritsar,31.63475,74.806015,7,7.32,0
C00198,Job Scam,Amritsar,Punjab,31.634,74.8723,185798,13,Wednesday,2026-08-19,ATM-AMR-06,Amritsar,31.664243,74.900485,18,10.67,1
C00199,Job Scam,Bengaluru,Karnataka,12.9716,77.5946,17323,19,Thursday,2026-05-07,ATM-BEN-02,Bengaluru,12.913591,77.592639,22,13.39,1
C00200,Phishing,Ludhiana,Punjab,30.901,75.8573,103733,23,Saturday,2026-01-03,ATM-LUD-01,Ludhiana,30.893889,75.826247,2,3.62,1
C00201,SIM Swap Fraud,Mumbai,Maharashtra,19.076,72.8777,21682,0,Sunday,2026-02-22,CSC-MUM-03,Mumbai,19.033848,72.860048,5,15.59,1
C00202,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,81150,19,Friday,2026-02-13,ATM-JAI-04,Jaipur,26.863798,75.739697,21,3.3,1
C00203,KYC Update Fraud,Delhi,Delhi,28.6139,77.209,60858,0,Monday,2026-03-16,ATM-DEL-01,Delhi,28.608616,77.176793,3,6.69,0
C00204,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,27442,12,Saturday,2026-04-11,BANK-PAT-04,Patna,25.554093,85.086124,15,14.53,1
C00205,SIM Swap Fraud,Noida,Uttar Pradesh,28.5355,77.391,43312,7,Wednesday,2026-03-11,CSC-NOI-04,Noida,28.529739,77.358083,13,17.45,1
C00206,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,13988,8,Tuesday,2026-05-05,ATM-PAT-01,Patna,25.623198,85.075842,12,17.17,1
C00207,Investment Fraud,Patna,Bihar,25.5941,85.1376,216089,21,Thursday,2026-08-13,ATM-PAT-02,Patna,25.650859,85.187949,3,11.51,1
C00208,Online Shopping Fraud,Hyderabad,Telangana,17.385,78.4867,57444,20,Wednesday,2026-08-05,CSC-HYD-06,Hyderabad,17.392549,78.499082,0,7.7,1
C00209,Phishing,Noida,Uttar Pradesh,28.5355,77.391,44656,20,Wednesday,2026-02-25,BANK-NOI-01,Noida,28.474766,77.448839,2,10.27,0
C00210,SIM Swap Fraud,Hyderabad,Telangana,17.385,78.4867,75105,23,Friday,2026-06-19,ATM-HYD-05,Hyderabad,17.346458,78.464032,0,12.47,1
C00211,SIM Swap Fraud,Noida,Uttar Pradesh,28.5355,77.391,73192,20,Wednesday,2026-08-26,BANK-NOI-01,Noida,28.474766,77.448839,2,8.85,1
C00212,Phishing,Ludhiana,Punjab,30.901,75.8573,149170,9,Saturday,2026-03-14,BANK-LUD-03,Ludhiana,30.878635,75.809067,13,8.73,1
C00213,KYC Update Fraud,Patna,Bihar,25.5941,85.1376,126800,0,Saturday,2026-06-13,ATM-PAT-02,Patna,25.650859,85.187949,6,16.76,1
C00214,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,42564,8,Monday,2026-03-23,CSC-MUM-02,Mumbai,19.047782,72.897153,12,3.6,0
C00215,UPI Fraud,Jaipur,Rajasthan,26.9124,75.7873,29776,12,Sunday,2026-04-12,CSC-JAI-01,Jaipur,26.902381,75.798995,16,10.52,0
C00216,Online Shopping Fraud,Mumbai,Maharashtra,19.076,72.8777,80195,8,Tuesday,2026-07-07,CSC-MUM-05,Mumbai,19.134589,72.891552,9,7.18,1
C00217,Loan Scam,Ludhiana,Punjab,30.901,75.8573,263403,21,Tuesday,2026-06-30,BANK-LUD-03,Ludhiana,30.878635,75.809067,23,16.56,0
C00218,Online Shopping Fraud,Hyderabad,Telangana,17.385,78.4867,21129,1,Wednesday,2026-06-10,ATM-HYD-05,Hyderabad,17.346458,78.464032,2,7.18,1
C00219,SIM Swap Fraud,Bengaluru,Karnataka,12.9716,77.5946,140759,2,Wednesday,2026-08-05,ATM-BEN-02,Bengaluru,12.913591,77.592639,7,10.12,1
C00220,Online Shopping Fraud,Jalandhar,Punjab,31.326,75.5762,71470,21,Thursday,2026-06-11,CSC-JAL-04,Jalandhar,31.28292,75.515938,22,17.36,0
C00221,SIM Swap Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,72056,11,Wednesday,2026-09-09,CSC-LUC-01,Lucknow,26.897209,80.877807,15,14.39,1
C00222,Job Scam,Amritsar,Punjab,31.634,74.8723,103425,15,Sunday,2026-04-26,BANK-AMR-04,Amritsar,31.56845,74.815417,19,10.03,1
C00223,Job Scam,Ludhiana,Punjab,30.901,75.8573,127889,15,Tuesday,2026-07-07,ATM-LUD-02,Ludhiana,30.937233,75.809652,16,17.82,1
C00224,Investment Fraud,Hyderabad,Telangana,17.385,78.4867,19383,22,Tuesday,2026-06-02,CSC-HYD-06,Hyderabad,17.392549,78.499082,2,6.51,0
C00225,SIM Swap Fraud,Hyderabad,Telangana,17.385,78.4867,87545,17,Thursday,2026-03-26,ATM-HYD-05,Hyderabad,17.346458,78.464032,19,9.84,1
C00226,Job Scam,Patna,Bihar,25.5941,85.1376,25807,16,Friday,2026-05-29,ATM-PAT-02,Patna,25.650859,85.187949,21,13.78,0
C00227,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,125583,18,Monday,2026-05-18,BANK-LUC-03,Lucknow,26.884304,80.923825,22,12.6,0
C00228,KYC Update Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,124856,16,Wednesday,2026-06-17,CSC-LUC-01,Lucknow,26.897209,80.877807,22,14.38,1
C00229,Investment Fraud,Jaipur,Rajasthan,26.9124,75.7873,46091,5,Friday,2026-09-11,CSC-JAI-05,Jaipur,26.901502,75.726194,8,15.39,0
C00230,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,34347,1,Saturday,2026-01-24,BANK-HYD-04,Hyderabad,17.440946,78.479908,5,3.88,1
C00231,Job Scam,Jalandhar,Punjab,31.326,75.5762,34079,22,Monday,2026-03-23,CSC-JAL-01,Jalandhar,31.320319,75.523676,1,6.88,0
C00232,UPI Fraud,Jalandhar,Punjab,31.326,75.5762,125115,17,Wednesday,2026-07-22,CSC-JAL-01,Jalandhar,31.320319,75.523676,23,12.76,1
C00233,Phishing,Lucknow,Uttar Pradesh,26.8467,80.9462,68425,16,Monday,2026-03-09,BANK-LUC-03,Lucknow,26.884304,80.923825,22,14.76,0
C00234,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,99582,1,Wednesday,2026-09-02,CSC-JAI-03,Jaipur,26.911492,75.82311,2,6.81,1
C00235,Online Shopping Fraud,Jaipur,Rajasthan,26.9124,75.7873,85689,1,Sunday,2026-03-15,CSC-JAI-03,Jaipur,26.911492,75.82311,2,13.09,0
C00236,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,44666,21,Saturday,2026-08-15,CSC-JAL-04,Jalandhar,31.28292,75.515938,22,6.52,1
C00237,Investment Fraud,Jalandhar,Punjab,31.326,75.5762,112983,18,Friday,2026-05-22,CSC-JAL-03,Jalandhar,31.342593,75.626839,23,14.09,0
C00238,Job Scam,Hyderabad,Telangana,17.385,78.4867,111579,14,Thursday,2026-04-16,BANK-HYD-01,Hyderabad,17.450011,78.546748,16,14.17,0
C00239,KYC Update Fraud,Chandigarh,Chandigarh,30.7333,76.7794,92885,1,Friday,2026-07-17,ATM-CHA-01,Chandigarh,30.77153,76.847331,7,17.77,0
C00240,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,36174,9,Tuesday,2026-08-04,CSC-JAL-01,Jalandhar,31.320319,75.523676,11,16.63,0
C00241,Job Scam,Jaipur,Rajasthan,26.9124,75.7873,52761,20,Monday,2026-09-14,CSC-JAI-05,Jaipur,26.901502,75.726194,2,11.2,1
C00242,Phishing,Delhi,Delhi,28.6139,77.209,78568,22,Saturday,2026-09-19,ATM-DEL-01,Delhi,28.608616,77.176793,0,5.79,1
C00243,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,63376,1,Wednesday,2026-05-06,BANK-CHA-03,Chandigarh,30.752296,76.760477,2,12.09,1
C00244,Phishing,Jalandhar,Punjab,31.326,75.5762,83058,19,Wednesday,2026-01-07,CSC-JAL-03,Jalandhar,31.342593,75.626839,20,3.26,1
C00245,Phishing,Delhi,Delhi,28.6139,77.209,76028,8,Friday,2026-01-16,ATM-DEL-01,Delhi,28.608616,77.176793,11,9.08,1
C00246,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,312663,9,Friday,2026-03-27,ATM-AMR-01,Amritsar,31.567502,74.840804,10,4.34,1
C00247,UPI Fraud,Amritsar,Punjab,31.634,74.8723,135216,0,Wednesday,2026-05-06,ATM-AMR-01,Amritsar,31.567502,74.840804,4,10.09,0
C00248,SIM Swap Fraud,Patna,Bihar,25.5941,85.1376,21105,8,Saturday,2026-04-25,ATM-PAT-03,Patna,25.596082,85.106587,14,2.41,1
C00249,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,27784,21,Saturday,2026-04-25,CSC-AMR-03,Amritsar,31.688905,74.814471,1,13.99,1
C00250,KYC Update Fraud,Ludhiana,Punjab,30.901,75.8573,271555,9,Monday,2026-01-05,ATM-LUD-02,Ludhiana,30.937233,75.809652,14,8.51,1
C00251,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,124561,2,Wednesday,2026-05-06,CSC-LUC-01,Lucknow,26.897209,80.877807,6,17.13,1
C00252,SIM Swap Fraud,Hyderabad,Telangana,17.385,78.4867,6119,1,Sunday,2026-06-07,CSC-HYD-02,Hyderabad,17.411581,78.516513,3,12.9,1
C00253,SIM Swap Fraud,Chandigarh,Chandigarh,30.7333,76.7794,88975,12,Friday,2026-07-10,CSC-CHA-06,Chandigarh,30.752197,76.78418,13,14.81,1
C00254,UPI Fraud,Bengaluru,Karnataka,12.9716,77.5946,13656,19,Tuesday,2026-08-11,ATM-BEN-04,Bengaluru,12.919575,77.59114,21,12.7,1
C00255,KYC Update Fraud,Noida,Uttar Pradesh,28.5355,77.391,164303,4,Wednesday,2026-05-20,CSC-NOI-02,Noida,28.588191,77.365055,6,2.17,1
C00256,SIM Swap Fraud,Noida,Uttar Pradesh,28.5355,77.391,65670,15,Tuesday,2026-03-03,BANK-NOI-01,Noida,28.474766,77.448839,17,1.9,1
C00257,UPI Fraud,Delhi,Delhi,28.6139,77.209,38063,21,Tuesday,2026-04-21,BANK-DEL-03,Delhi,28.661899,77.24764,23,7.31,1
C00258,Job Scam,Delhi,Delhi,28.6139,77.209,84910,0,Tuesday,2026-03-31,ATM-DEL-01,Delhi,28.608616,77.176793,4,8.48,0
C00259,Phishing,Jalandhar,Punjab,31.326,75.5762,48291,0,Wednesday,2026-01-07,CSC-JAL-01,Jalandhar,31.320319,75.523676,2,10.61,1
C00260,UPI Fraud,Ludhiana,Punjab,30.901,75.8573,110089,2,Tuesday,2026-02-03,BANK-LUD-03,Ludhiana,30.878635,75.809067,6,2.47,1
C00261,Online Shopping Fraud,Amritsar,Punjab,31.634,74.8723,44340,21,Monday,2026-08-10,ATM-AMR-02,Amritsar,31.583535,74.816649,1,5.17,1
C00262,UPI Fraud,Jalandhar,Punjab,31.326,75.5762,176721,18,Wednesday,2026-05-06,CSC-JAL-01,Jalandhar,31.320319,75.523676,22,5.25,1
C00263,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,50440,23,Saturday,2026-01-10,BANK-CHA-04,Chandigarh,30.713038,76.803225,5,6.39,1
C00264,SIM Swap Fraud,Noida,Uttar Pradesh,28.5355,77.391,94544,2,Tuesday,2026-05-19,BANK-NOI-01,Noida,28.474766,77.448839,7,13.82,0
C00265,SIM Swap Fraud,Bengaluru,Karnataka,12.9716,77.5946,28154,23,Wednesday,2026-07-01,ATM-BEN-03,Bengaluru,13.038518,77.599179,1,16.48,1
C00266,Loan Scam,Patna,Bihar,25.5941,85.1376,77758,15,Saturday,2026-03-14,ATM-PAT-01,Patna,25.623198,85.075842,19,1.9,1
C00267,UPI Fraud,Chandigarh,Chandigarh,30.7333,76.7794,48421,13,Sunday,2026-09-27,CSC-CHA-06,Chandigarh,30.752197,76.78418,18,3.44,1
C00268,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,63610,2,Monday,2026-01-12,CSC-NOI-03,Noida,28.535392,77.444856,4,6.01,0
C00269,SIM Swap Fraud,Patna,Bihar,25.5941,85.1376,32579,18,Monday,2026-09-07,ATM-PAT-02,Patna,25.650859,85.187949,0,7.0,1
C00270,Online Shopping Fraud,Delhi,Delhi,28.6139,77.209,347024,20,Wednesday,2026-04-01,CSC-DEL-02,Delhi,28.640243,77.169746,1,11.62,1
C00271,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,146579,20,Friday,2026-06-19,BANK-LUC-03,Lucknow,26.884304,80.923825,23,8.21,1
C00272,Phishing,Chandigarh,Chandigarh,30.7333,76.7794,27575,5,Monday,2026-06-29,CSC-CHA-06,Chandigarh,30.752197,76.78418,11,7.73,1
C00273,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,107766,9,Monday,2026-07-13,BANK-JAI-02,Jaipur,26.873105,75.856955,10,3.18,1
C00274,Job Scam,Amritsar,Punjab,31.634,74.8723,13425,8,Sunday,2026-01-11,ATM-AMR-02,Amritsar,31.583535,74.816649,9,13.26,0
C00275,Loan Scam,Ludhiana,Punjab,30.901,75.8573,47262,19,Saturday,2026-09-05,BANK-LUD-05,Ludhiana,30.949649,75.871822,1,13.08,0
C00276,Job Scam,Delhi,Delhi,28.6139,77.209,125263,4,Tuesday,2026-06-02,CSC-DEL-02,Delhi,28.640243,77.169746,8,1.26,1
C00277,Job Scam,Ludhiana,Punjab,30.901,75.8573,41849,2,Thursday,2026-09-03,ATM-LUD-01,Ludhiana,30.893889,75.826247,4,8.68,1
C00278,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,96582,22,Tuesday,2026-09-08,CSC-JAI-03,Jaipur,26.911492,75.82311,23,15.97,1
C00279,UPI Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,185152,12,Friday,2026-05-15,CSC-LUC-02,Lucknow,26.792737,81.00007,14,13.61,1
C00280,Loan Scam,Ludhiana,Punjab,30.901,75.8573,109570,23,Friday,2026-07-31,BANK-LUD-05,Ludhiana,30.949649,75.871822,1,7.71,1
C00281,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,76659,7,Tuesday,2026-09-01,CSC-LUC-05,Lucknow,26.899319,80.913074,13,2.91,0
C00282,Online Shopping Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,33573,23,Friday,2026-03-27,BANK-LUC-04,Lucknow,26.837567,80.939721,1,3.87,0
C00283,Job Scam,Jalandhar,Punjab,31.326,75.5762,23911,22,Saturday,2026-06-13,CSC-JAL-03,Jalandhar,31.342593,75.626839,23,15.46,1
C00284,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,113213,11,Friday,2026-02-27,ATM-AMR-01,Amritsar,31.567502,74.840804,16,16.67,1
C00285,Job Scam,Ludhiana,Punjab,30.901,75.8573,112907,22,Friday,2026-06-26,BANK-LUD-04,Ludhiana,30.845309,75.84049,2,0.96,1
C00286,SIM Swap Fraud,Jalandhar,Punjab,31.326,75.5762,93026,10,Tuesday,2026-01-20,CSC-JAL-04,Jalandhar,31.28292,75.515938,13,16.6,0
C00287,Loan Scam,Amritsar,Punjab,31.634,74.8723,286373,7,Friday,2026-06-05,ATM-AMR-02,Amritsar,31.583535,74.816649,11,2.68,0
C00288,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,30228,20,Monday,2026-05-18,BANK-LUC-04,Lucknow,26.837567,80.939721,2,13.41,0
C00289,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,111504,20,Monday,2026-09-21,ATM-NOI-05,Noida,28.569798,77.396457,23,15.86,1
C00290,Investment Fraud,Chandigarh,Chandigarh,30.7333,76.7794,15711,4,Friday,2026-01-30,CSC-CHA-05,Chandigarh,30.794432,76.800125,5,7.33,0
C00291,UPI Fraud,Hyderabad,Telangana,17.385,78.4867,85858,9,Monday,2026-05-04,CSC-HYD-02,Hyderabad,17.411581,78.516513,13,15.13,1
C00292,Phishing,Patna,Bihar,25.5941,85.1376,47070,0,Tuesday,2026-05-26,ATM-PAT-02,Patna,25.650859,85.187949,2,12.3,1
C00293,UPI Fraud,Jaipur,Rajasthan,26.9124,75.7873,31352,13,Monday,2026-01-05,CSC-JAI-03,Jaipur,26.911492,75.82311,19,12.92,0
C00294,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,45030,21,Sunday,2026-07-12,ATM-DEL-04,Delhi,28.658952,77.251706,0,10.65,1
C00295,Loan Scam,Hyderabad,Telangana,17.385,78.4867,247448,7,Monday,2026-05-25,BANK-HYD-03,Hyderabad,17.454321,78.507683,11,11.91,0
C00296,Job Scam,Hyderabad,Telangana,17.385,78.4867,181284,2,Tuesday,2026-04-07,CSC-HYD-06,Hyderabad,17.392549,78.499082,4,5.96,1
C00297,KYC Update Fraud,Amritsar,Punjab,31.634,74.8723,63635,5,Monday,2026-06-01,ATM-AMR-06,Amritsar,31.664243,74.900485,9,17.91,0
C00298,Investment Fraud,Noida,Uttar Pradesh,28.5355,77.391,77406,22,Tuesday,2026-09-01,ATM-NOI-05,Noida,28.569798,77.396457,1,3.51,1
C00299,Job Scam,Jalandhar,Punjab,31.326,75.5762,92823,23,Saturday,2026-04-04,BANK-JAL-02,Jalandhar,31.267032,75.547245,2,13.47,1
C00300,Loan Scam,Noida,Uttar Pradesh,28.5355,77.391,56116,16,Thursday,2026-05-14,ATM-NOI-05,Noida,28.569798,77.396457,17,10.57,0
C00301,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,77734,1,Monday,2026-09-14,CSC-LUC-02,Lucknow,26.792737,81.00007,5,2.73,1
C00302,KYC Update Fraud,Jaipur,Rajasthan,26.9124,75.7873,140604,7,Sunday,2026-03-15,BANK-JAI-06,Jaipur,26.925824,75.782827,9,17.76,1
C00303,UPI Fraud,Amritsar,Punjab,31.634,74.8723,81539,6,Thursday,2026-08-20,ATM-AMR-01,Amritsar,31.567502,74.840804,8,2.59,1
C00304,SIM Swap Fraud,Jaipur,Rajasthan,26.9124,75.7873,62657,23,Saturday,2026-08-08,CSC-JAI-03,Jaipur,26.911492,75.82311,0,13.7,1
C00305,UPI Fraud,Amritsar,Punjab,31.634,74.8723,56869,3,Friday,2026-05-08,ATM-AMR-05,Amritsar,31.63475,74.806015,6,10.72,1
C00306,Job Scam,Amritsar,Punjab,31.634,74.8723,76967,12,Friday,2026-05-29,ATM-AMR-06,Amritsar,31.664243,74.900485,17,17.92,1
C00307,Loan Scam,Lucknow,Uttar Pradesh,26.8467,80.9462,22948,2,Tuesday,2026-04-07,CSC-LUC-01,Lucknow,26.897209,80.877807,6,6.79,0
C00308,SIM Swap Fraud,Amritsar,Punjab,31.634,74.8723,82328,20,Monday,2026-05-11,ATM-AMR-01,Amritsar,31.567502,74.840804,21,11.87,1
C00309,Phishing,Patna,Bihar,25.5941,85.1376,27011,12,Sunday,2026-08-02,ATM-PAT-02,Patna,25.650859,85.187949,17,12.6,0
C00310,SIM Swap Fraud,Delhi,Delhi,28.6139,77.209,84712,19,Saturday,2026-02-21,ATM-DEL-01,Delhi,28.608616,77.176793,0,9.36,1
C00311,Phishing,Delhi,Delhi,28.6139,77.209,177170,13,Tuesday,2026-02-24,ATM-DEL-04,Delhi,28.658952,77.251706,15,5.53,1
C00312,Investment Fraud,Lucknow,Uttar Pradesh,26.8467,80.9462,246792,8,Friday,2026-09-04,CSC-LUC-02,Lucknow,26.792737,81.00007,9,17.11,0
C00313,Phishing,Ludhiana,Punjab,30.901,75.8573,54274,18,Tuesday,2026-05-12,ATM-LUD-02,Ludhiana,30.937233,75.809652,21,15.77,0
C00314,Loan Scam,Noida,Uttar Pradesh,28.5355,77.391,95158,20,Friday,2026-08-07,CSC-NOI-04,Noida,28.529739,77.358083,21,17.21,1
C00315,Phishing,Patna,Bihar,25.5941,85.1376,46814,21,Friday,2026-07-10,BANK-PAT-04,Patna,25.554093,85.086124,22,14.46,0
C00316,Phishing,Jalandhar,Punjab,31.326,75.5762,69684,19,Monday,2026-03-09,CSC-JAL-04,Jalandhar,31.28292,75.515938,21,3.51,1
C00317,UPI Fraud,Noida,Uttar Pradesh,28.5355,77.391,168077,13,Sunday,2026-03-08,BANK-NOI-01,Noida,28.474766,77.448839,14,4.93,1
C00318,Investment Fraud,Patna,Bihar,25.5941,85.1376,93934,14,Tuesday,2026-06-23,ATM-PAT-02,Patna,25.650859,85.187949,20,8.83,0
C00319,SIM Swap Fraud,Hyderabad,Telangana,17.385,78.4867,26788,21,Wednesday,2026-03-18,CSC-HYD-02,Hyderabad,17.411581,78.516513,2,6.16,1
C00320,Investment Fraud,Mumbai,Maharashtra,19.076,72.8777,57115,10,Monday,2026-07-13,ATM-MUM-04,Mumbai,19.081513,72.916708,11,1.86,1
C00321,Phishing,Noida,Uttar Pradesh,28.5355,77.391,64843,20,Saturday,2026-09-12,ATM-NOI-05,Noida,28.569798,77.396457,21,0.3,1
C00322,Job Scam,Bengaluru,Karnataka,12.9716,77.5946,67522,15,Friday,2026-09-18,ATM-BEN-01,Bengaluru,12.90971,77.647521,21,14.75,0
C00323,KYC Update Fraud,Noida,Uttar Pradesh,28.5355,77.391,109112,19,Monday,2026-07-06,CSC-NOI-03,Noida,28.535392,77.444856,20,6.59,1
C00324,Loan Scam,Delhi,Delhi,28.6139,77.209,15915,0,Tuesday,2026-02-24,ATM-DEL-04,Delhi,28.658952,77.251706,4,2.19,0
C00325,Phishing,Chandigarh,Chandigarh,30.7333,76.7794,97907,3,Tuesday,2026-07-21,BANK-CHA-04,Chandigarh,30.713038,76.803225,5,1.12,1
